id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"a2d15ddd86b34867a31cd4b8e0a83932","MBTAHUB_ADMIN","Wed, 14 Feb 2024 17:06:57 GMT","Mon, 20 Jan 2025 14:17:01 GMT","MBTA Monthly Ridership By Mode (archive)","Feature Service","This file contains the total and average daily ridership per month by day type (e.g. weekday) and mode (Bus, Rapid Transit, Commuter Rail, and Ferry) and line (for Rapid Transit and Ferry). The data is available from Jan 2016 to Jun 2018.","MBTA,Ridership,Bus,Commuter Rail,Ferry,Rapid Transit,2022,2023,2024,2025","For recent data, please visit https://mbta-massdot.opendata.arcgis.com/datasets/2048258a18354256a650d41f8fe4532c_0/explore
","","","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Monthly_Ridership_By_Mode/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","",""
"05480840f68d4b1e97027b5e4a9b8144","HughesC_Pla","Tue, 17 Sep 2019 19:33:37 GMT","Fri, 17 Jan 2025 18:59:33 GMT","GTFS GDB","Document Link","ZIP file containing the GTFS FGDB","Mbta,Gtfs","","","","","en-us","https://gisdev.massdot.state.ma.us/data/gtfs.gdb.zip","public",,"Massachusetts geoDOT","",""
"a5a1e75b2f194465890151ee9c3a1d97","MBTAHUB_ADMIN","Fri, 29 Oct 2021 20:39:47 GMT","Fri, 17 Jan 2025 18:59:10 GMT","MBTA Systemwide GTFS Map","Map Service","This map service contains layers from the stops, shapes, and facilities files from the MBTA GTFS. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Mbta,Gtfs","This map service contains layers from the stops, shapes, and facilities files from the MBTA GTFS.","","","CC0","en-us","https://gis.massdot.state.ma.us/arcgis/rest/services/Multimodal/GTFS_Systemwide/MapServer","public","CC0-1.0","Massachusetts geoDOT","-71.85,41.5735,-70.2351,42.7999",""
"9fea7862501f4c59ab2c001ad6ae19b0","MBTAHUB_ADMIN","Fri, 13 Mar 2020 18:18:02 GMT","Fri, 17 Jan 2025 14:44:20 GMT","MBTA Rail Ridership by Time Period, Season, Route/Line, and Stop","Feature Service","This file contains detailed ridership and flow data for heavy rail and light rail. It contains the average ridership per season, route/line, direction, stop, day type, and time period. Data is available for Fall 2017, Fall 2018, and Fall 2019. Due to track circuit issues, the Fall 2018 season for heavy and light rail only includes the month of September. Due to track servicing and shuttling, weekend volume for the Orange line between Forest Hills and Ruggles is underestimated during the Fall 2018 season. Due to construction, volume for the Red line at Wollaston is underestimated during the Fall 2018 season. Data Dictionary:

Name
Description
Data Type
Example

mode
GTFS-compatible mode of transportation for which ridership should be returned.
Integer
1

season
Season and year for which ridership should be returned.
String
Fall 2017

route_id
Route for which ridership should be returned.
String
Red

route_name
Description of route.
String
Red Line

direction_id
GTFS-compatible direction for which ridership should be returned.
Integer
0

day_type_id
Shorthand for day identifier.
String
day_type_01

day_type_name
Text description of the id. Weekday, Saturday, or Sunday; holidays are excluded from the data.
String
Weekday

time_period_id
Shorthand for time period identifier, per our Service Delivery Policy.
String
time_period_03

time_period_name
Aggregated periods of varying lengths to represent different levels of service provided.
String
AM_RUSH

stop_name
GTFS-compatible stop name for which ridership should be returned.
String
Wollaston

parent_station
GTFS-compatible stop for which ridership should be returned.
String
place-wlsta

total_ons
The count of passengers boarding vehicles, summed by the aggregated fields.
Integer
1491

total_offs
The count of passengers alighting vehicles, summed by the aggregated fields.

Integer
7990

number_service_days
Number of non-holiday service days in the season based on day type.
Integer
19

average_ons
Represents the ons on a typical service day within the aggregated fields. Calculated by total_ons/number_service_days.

Double
435.6

average_offs
Represents the offs on a typical service day within the aggregated fields. Calculated by total_offs/number_service_days.
Double
65.4

average_flow
The total number of passengers traveling through the rail system between stations within the aggregated time period, averaged to represent the typical weekday, saturday, or sunday.
Integer
21

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Ridership,Rapid Transit","This file contains detailed ridership data for heavy rail and light rail. It contains the average ridership for a typical day during the rating by route/line, direction, stop, day type, and time period.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/Rail_Ridership_by_Season_Time_Period_RouteLine_and_Stop/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"4c1293151c6c4a069d49e6b85ee68ea4","MBTAHUB_ADMIN","Wed, 22 Apr 2020 19:26:59 GMT","Fri, 17 Jan 2025 14:33:57 GMT","MBTA Bus Arrival Departure Times 2020","CSV Collection","This file contains the arrival and departure events for buses between January and December 2020. Due to data collection issues, data is not guaranteed to be complete for any stop or date. Data Dictionary:

Name
Description
Data Type
Example

service_date
Date on which the trip took place. Service dates run from around 2:00AM - 1:59:59AM
Date
2019-12-31

route_id
Route Id
String
01

direction_id
Identifies whether the trip is traveling inbound or outbound
String
Inbound

half_trip_id
Identification for the one way trip
Integer
40836717

stop_id
GTFS-compatible stop
Integer
75

time_point_id
The code for the timepoint
String
mit

time_point_order
The order of this timepoint in the trip
Integer
4

point_type
Identifies whether the stop is the starting point, midpoint, or endpoint for the trip
String
Midpoint

standard_type
Identifies whether the trip should be evaluated on the scheudle standard or headway standard.
String
Headway

scheduled
The time the trip was scheduled to depart the stop. The scheduled time should not be used to evaluated reliability if this trip is evaluated on the headway standard. Only the headway and run time should be used per the Service Delivery Policy.
Time
12:30 AM

actual
The time the trip actually departed the timepoint.
Time
12:29 AM

scheduled_headway
The scheduled time between the trip and the previous trip at the stop, in seconds. NULL if this trip is evaluated on the schedule standard.

Integer
1200

headway
The actual time between the trip and the previous trip at the stop, in seconds. NULL if this trip is evaluated on the schedule standard or if this is the last stop on the trip (endpoint). Endpoints are evaluated by whether the trip runtime is within 120% of the scheduled run time.

Integer
1163

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Bus,System Data,Headway,Vehicle Location Data","","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"eda80a5e178e47e9bba6bdb72589d9d9","MBTAHUB_ADMIN","Tue, 21 Apr 2020 20:03:57 GMT","Fri, 17 Jan 2025 14:33:03 GMT","MBTA Rapid Transit Travel Times 2020","CSV Collection","It includes all heavy rail and light rail rapid transit lines. These travel times are calculated from the departure time at the origin stop to the arrival time at the destination stop. Due to track circuit or other data issues, data is not guaranteed to be complete for any origin-destination pair or date. Data Dictionary: Name Description Data Type Example service_date Date for which travel times should be returned. Date 43830 route_id GTFS-compatible route for which travel times should be returned. String Orange direction_id GTFS-compatible direction for which travel times should be returned. Integer 0 from_stop_id GTFS-compatible stop representing the origin stop in a pair. String 70205 to_stop_id GTFS-compatible stop representing the destination stop in a pair. String 70154 start_time_sec Property of “Travel Times”. Expressed in ""seconds after midnight."" The time associated with the departure event of the vehicle from the origin stop of the pair. Integer 45763 end_time_sec Property of “Travel Times”. Expressed in ""seconds after midnight."" The time associated with the arrival event of the vehicle to the destination stop of the pair. Integer 46411 travel_time_sec Property of “Travel Times”. Difference between start_time_sec and end_time_sec. The actual travel time between the origin stop and the destination stop, in seconds. Integer 648 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Travel Times,Rapid Transit,MBTA,System Data,Vehicle Location Data","This file contains the travel times between origin and destination pairs on a single line for 2020.","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"cb4cf52bafb1402b9b978a424ed4dd78","MBTAHUB_ADMIN","Tue, 21 Apr 2020 18:58:21 GMT","Fri, 17 Jan 2025 14:32:34 GMT","MBTA Rapid Transit Events 2020","CSV Collection","It includes all heavy rail and light rail rapid transit lines. These events are used to calculate travel times, dwell times, and headways. Due to track circuit or other data issues, data is not guaranteed to be complete for any stop or date.
Data Dictionary:

Name
Description
Data Type
Example

service_date
Date for which events should be returned.
Date
2019-12-31

route_id
GTFS-compatible route for which events should be returned.
String
Orange

trip_id
GTFS-compatible trip for which events should be returned.
String
461_1

direction_id
GTFS-compatible direction for which events should be returned.
Integer
0

stop_id
GTFS-compatible stop for which ridership should be returned.
String
place-wlsta

stop_sequence
GTFS-compatible order of stops on a route for which events should be returned.
Integer
590

vehicle_id
Property of “events”. The identifier for the vehicle performing the trip for which events are returned.
String
R-545A9644

vehicle_label
Property of “events”. Human-readable, publicly visible identifier for the vehicle.
String
3830-3652

event_type
The type of event: ‘ARR’ for arrival, ‘DEP’ for departure, ‘PRA’ for predicted arrival, and ‘PRD’ for predicted departure. PRA and PRD events occur when the Performance system is relatively sure that a train actually made the indicated movement at the indicated station, but the system did not observe an ""actual"" event from the realtime system. In that case, we use the last available prediction for the given event as a reasonable proxy. We often lack actual ARR events at terminals because the realtime system is designed for tracking trains that passengers want to board, not necessarily trains that have already arrived at a terminal station. The instant a train arrives at a terminal station (e.g. arriving northbound at Oak Grove), the MBTA-performance system may no longer be able to track its location. In some cases, we are not able to fill in a PRA event at all, so some types of analysis are less accurate at terminals. Depending on your objectives, you may wish to use the second-to-last station as a proxy
String
DEP

event_time
The time of the event, in epoch time.
Integer
1546349755

event_time_sec
The time of the event, in seconds after midnight.
Integer
30955

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Events,Rapid Transit,MBTA,System Data,Vehicle Location Data","This file contains the arrival and departure events for rapid transit lines for 2020.","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"05d1f5aee81448b6baf7b1094716331f","MBTAHUB_ADMIN","Thu, 16 Apr 2020 20:11:55 GMT","Fri, 17 Jan 2025 14:32:07 GMT","MBTA Rapid Transit Headways 2020","Feature Service","It includes all heavy rail and light rail rapid transit lines. Due to track circuit or other data issues, data is not guaranteed to be complete for any stop or date. Due to data collection issues, the following dates and/or lines are missing from this data set: March 23, 2020 Mattapan High Speed Line.
Data Dictionary:

Name
Description
Data Type
Example

service_date
Date for which headways should be returned.
Date
2020-12-31

route_id
GTFS-compatible route for which headways should be returned.
String
Orange

direction_id
GTFS-compatible direction for which headways should be returned.
Integer
0

stop_id
GTFS-compatible stop for which headways should be returned.
String
70154

start_time_sec
Property of “Headway”. Expressed in ""seconds after midnight."" The time associated with the departure event of previous vehicle.
Integer
45763

end_time_sec
Property of “Headway”. Expressed in ""seconds after midnight."" The time associated with the departure event of current vehicle.
Integer
46411

headway_time_sec
Property of “Headway”. Difference between start_time_sec and end_time_sec. The actual headway between two trains with the same destination, in seconds. Red line trunk stops will have two headways for the same southbound train: one dependent on the destination and one independent of the destination.
Integer
648

destination
Property of “Headway”. Intended destination for the vehicle.
String
Forest Hills

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Headway,Rapid Transit,MBTA,System Data,Vehicle Location Data","This file contains the headways, or time between the departure time of the current trip and the departure time of the previous trip from the same ""destination"", for rapid transit vehicles, for 2020.","","Massachusetts Bay Transportation Authority","CC0",,"https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Rapid_Transit_Headways_2020/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"90ed9092bd7a4285b296d5ff938edf29","MBTAHUB_ADMIN","Wed, 13 Sep 2023 13:25:06 GMT","Thu, 16 Jan 2025 21:54:01 GMT","MBTA Service Alerts","Feature Service","","Performance,MBTA,2022,2023","MBTA Service Alerts, 2019 to mid-2023.","","","",,"https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Historical_Service_Alerts/FeatureServer","public",,"Office of Performance Management & Innovation","",""
"21ea74717cda441db3ae40d2cbc79a15","MBTAHUB_ADMIN","Tue, 22 Oct 2024 14:53:02 GMT","Thu, 16 Jan 2025 21:51:36 GMT","MBTA Service Alerts 2020-2023","CSV Collection","Data Dictionary: Name Description Data Type Example alert_id Unique identifier for this Alert. Subsequent updates to it will have the same ID. integer 293631 cause Cause of this alert. string construction cause_detail Description of the cause of the alert that allows for agency-specific language; more specific than the Cause. string traffic effect The effect of this problem on the affected entity. string detour effect_detail Description of the effect of the alert that allows for agency-specific language; more specific than the Effect. string parking_issue severity_level The severity of the alert. string severe severity How severe the alert is from least (0) to most (10) severe. integer 5 header Header for the alert. string description Description for the alert string alert_lifecycle Whether the alert is in effect now, will be in the future, or has been for a while. string ongoing duration_certainty Whether the alert has a known, unknown, or estimated end. string estimated service_effect Brief summary of effect and affected service. string Route 131 delay timeframe_text Human readable summary of when service will be disrupted. string Wednesday through Friday recurrence_text Human readable summary of how active_period values are repeating (ex: “daily”, “weekdays”). string 2 days a week created_dt Creation time, in EST Datetime. date 2019-02-0110:02:13 last_modified_dt Last meaningful modification time, in EST Datetime. date 2020-01-2806:52:30 closed_dt Closed time, in EST Datetime date 2023-09-1807:20:24 active_period_start_date Start date when the alert should be shown to the user. date 2021-02-26 active_period_start_dt Start time when the alert should be shown to the user. date 2021-02-2610:00:00 active_period_end_dt End time when the alert should be shown to the user. date 2023-07-1309:14:56 last_push_notification_dt Time when message about alert has been sent to user date 2021-02-2611:23:00 route_id Route id of entities whose users we should notify of this alert. string CR-Haverhill route_type Route type of entities whose users we should notify of this alert. integer 2 direction_id Direction id for the entities whose users we should notify of this alert. integer 1 stop_id Stop id for the entity whose users we should notify of this alert. string 2827 facility_id Facility of the entity whose users we should notify of this alert. string subplat-WML-0340 activities Activity of the entity whose users we should notify of this alert. string Board|Exit MBTA Alerts data is sourced from Lightweight Application for Measuring Performance (LAMP). To learn more about LAMP, please visit LAMP website. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Performance,Alerts,2022,2023","This file includes the MBTA GTFS Realtime alerts from 2020 to 2023.","","","","en-us",,"public",,"Office of Performance Management & Innovation","",""
"2d415555f63b431597721151a7e07a3e","MBTAHUB_ADMIN","Thu, 01 Apr 2021 15:07:40 GMT","Thu, 16 Jan 2025 21:25:49 GMT","MBTA Bus Arrival Departure Times 2021","CSV Collection","This file contains the arrival and departure events for buses between January and December 2021. Due to data collection issues, data is not guaranteed to be complete for any stop or date. Data Dictionary:

Name
Description
Data Type
Example

service_date
Date on which the trip took place. Service dates run from around 2:00AM - 1:59:59AM
Date
2019-12-31

route_id
Route Id
String
01

direction_id
Identifies whether the trip is traveling inbound or outbound
String
Inbound

half_trip_id
Identification for the one way trip
Integer
40836717

stop_id
GTFS-compatible stop
Integer
75

time_point_id
The code for the timepoint
String
mit

time_point_order
The order of this timepoint in the trip
Integer
4

point_type
Identifies whether the stop is the starting point, midpoint, or endpoint for the trip
String
Midpoint

standard_type
Identifies whether the trip should be evaluated on the scheudle standard or headway standard.
String
Headway

scheduled
The time the trip was scheduled to depart the stop. The scheduled time should not be used to evaluated reliability if this trip is evaluated on the headway standard. Only the headway and run time should be used per the Service Delivery Policy.
Time
12:30 AM

actual
The time the trip actually departed the timepoint.
Time
12:29 AM

scheduled_headway
The scheduled time between the trip and the previous trip at the stop, in seconds. NULL if this trip is evaluated on the schedule standard.

Integer
1200

headway
The actual time between the trip and the previous trip at the stop, in seconds. NULL if this trip is evaluated on the schedule standard or if this is the last stop on the trip (endpoint). Endpoints are evaluated by whether the trip runtime is within 120% of the scheduled run time.

Integer
1163

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Bus,System Data,Headway,Vehicle Location Data","","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"611b8c77f30245a0af0c62e2859e8b49","MBTAHUB_ADMIN","Thu, 01 Apr 2021 14:47:30 GMT","Thu, 16 Jan 2025 21:24:56 GMT","MBTA Rapid Transit Events 2021","CSV Collection","It includes all heavy rail and light rail rapid transit lines. These events are used to calculate travel times, dwell times, and headways. Due to track circuit or other data issues, data is not guaranteed to be complete for any stop or date.
Data Dictionary:

Name
Description
Data Type
Example

service_date
Date for which events should be returned.
Date
2019-12-31

route_id
GTFS-compatible route for which events should be returned.
String
Orange

trip_id
GTFS-compatible trip for which events should be returned.
String
461_1

direction_id
GTFS-compatible direction for which events should be returned.
Integer
0

stop_id
GTFS-compatible stop for which ridership should be returned.
String
place-wlsta

stop_sequence
GTFS-compatible order of stops on a route for which events should be returned.
Integer
590

vehicle_id
Property of “events”. The identifier for the vehicle performing the trip for which events are returned.
String
R-545A9644

vehicle_label
Property of “events”. Human-readable, publicly visible identifier for the vehicle.
String
3830-3652

event_type
The type of event: ‘ARR’ for arrival, ‘DEP’ for departure, ‘PRA’ for predicted arrival, and ‘PRD’ for predicted departure. PRA and PRD events occur when the Performance system is relatively sure that a train actually made the indicated movement at the indicated station, but the system did not observe an ""actual"" event from the realtime system. In that case, we use the last available prediction for the given event as a reasonable proxy. We often lack actual ARR events at terminals because the realtime system is designed for tracking trains that passengers want to board, not necessarily trains that have already arrived at a terminal station. The instant a train arrives at a terminal station (e.g. arriving northbound at Oak Grove), the MBTA-performance system may no longer be able to track its location. In some cases, we are not able to fill in a PRA event at all, so some types of analysis are less accurate at terminals. Depending on your objectives, you may wish to use the second-to-last station as a proxy
String
DEP

event_time
The time of the event, in epoch time.
Integer
1546349755

event_time_sec
The time of the event, in seconds after midnight.
Integer
30955

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Events,Rapid Transit,MBTA,System Data,Vehicle Location Data","This file contains the arrival and departure events for rapid transit lines for 2021.","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","",""
"4892695c4baf42419cbe19bd4995bc3a","MBTAHUB_ADMIN","Fri, 30 Apr 2021 20:01:39 GMT","Thu, 16 Jan 2025 21:23:37 GMT","MBTA Rapid Transit Travel Times 2021","CSV Collection","It includes all heavy rail and light rail rapid transit lines. These travel times are calculated from the departure time at the origin stop to the arrival time at the destination stop. Due to track circuit or other data issues, data is not guaranteed to be complete for any origin-destination pair or date. Data Dictionary: Name Description Data Type Example service_date Date for which travel times should be returned. Date 43830 route_id GTFS-compatible route for which travel times should be returned. String Orange direction_id GTFS-compatible direction for which travel times should be returned. Integer 0 from_stop_id GTFS-compatible stop representing the origin stop in a pair. String 70205 to_stop_id GTFS-compatible stop representing the destination stop in a pair. String 70154 start_time_sec Property of “Travel Times”. Expressed in ""seconds after midnight."" The time associated with the departure event of the vehicle from the origin stop of the pair. Integer 45763 end_time_sec Property of “Travel Times”. Expressed in ""seconds after midnight."" The time associated with the arrival event of the vehicle to the destination stop of the pair. Integer 46411 travel_time_sec Property of “Travel Times”. Difference between start_time_sec and end_time_sec. The actual travel time between the origin stop and the destination stop, in seconds. Integer 648 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Performance,Travel Times,Rapid Transit,MBTA,Service Data","This file contains the travel times between origin and destination pairs on a single line for 2021.","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"dc61d2ca669842de81ea285457960202","MBTAHUB_ADMIN","Thu, 03 Feb 2022 22:31:41 GMT","Thu, 16 Jan 2025 21:22:39 GMT","MBTA Rapid Transit Headways 2021","Feature Service","It includes all heavy rail and light rail rapid transit lines. Due to track circuit or other data issues, data is not guaranteed to be complete for any stop or date.

Data Dictionary:

Name Description Data Type Example service_date Date for which headways should be returned. Date 2021-12-31 route_id GTFS-compatible route for which headways should be returned. String Orange direction_id GTFS-compatible direction for which headways should be returned. Integer 0 stop_id GTFS-compatible stop for which headways should be returned. String 70154 start_time_sec Property of “Headway”. Expressed in ""seconds after midnight."" The time associated with the departure event of previous vehicle. Integer 45763 end_time_sec Property of “Headway”. Expressed in ""seconds after midnight."" The time associated with the departure event of current vehicle. Integer 46411 headway_time_sec Property of “Headway”. Difference between start_time_sec and end_time_sec. The actual headway between two trains with the same destination, in seconds. Red line trunk stops will have two headways for the same southbound train: one dependent on the destination and one independent of the destination. Integer 648 benchmark_headway_time_sec Property of ""Headway"". Average scheduled headway for the 30-minute period in which the end_time_sec takes place. Integer 645 destination Property of “Headway”. Intended destination for the vehicle. String Forest Hills MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","System Data,Headway,Rapid Transit,MBTA,OPMI","This file contains the headways, or time between the departure time of the current trip and the departure time of the previous trip from the same ""destination"", for rapid transit vehicles, for 2021.","","","CC0",,"https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Rail_Headways_2021/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","",""
"e09d680af4a0441eb49ce4ef7b1796eb","MBTAHUB_ADMIN","Fri, 26 Jun 2020 21:11:11 GMT","Thu, 16 Jan 2025 21:20:34 GMT","MBTA Rapid Transit Stop Orders","Feature Service","The data in this file represent the order in which stations are placed along a route. The sequence of stops differs by direction and origin-destination. The orders are not necessarily equivalent to GTFS attribute stop_sequence.

Name
Description
Data Type
Example

route_id
GTFS-compatible route of the heavy or light rail line.
String
Red

direction_id
GTFS-compatible direction. Binary identifier.
Integer
1

origin
Terminal station from which the vehicle begins the trip.
String
Bowdoin

destination
Terminal station from which the vehicle ends the trip.
String
Wonderland

stop_order
Order in which the specified stop takes place on the specified route, direction, and origin/destination pair.
Integer
5

stop_id
GTFS-compatible parent station identifier.
String
place-mvbcl

stop_name
GTFS-compatible parent station name.
String
Maverick

MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Reference Table,System Data,2022,2023,2024","Updated based on the changes to the order of stops in the MBTA rail system. Use to find the order of stops by joining on route, stop, and direction or terminal station.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Rapid_Transit_Stop_Orders/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"2d7d34175e554ddc9f33c7f0ad6d6872","MBTAHUB_ADMIN","Mon, 13 Jan 2020 19:25:29 GMT","Thu, 16 Jan 2025 21:17:48 GMT","Core Service Area","Feature Service","This file contains the 65 cities and towns in Massachusetts for which MBTA bus or rapid transit service is provided. This data is based off of the 2010 census. The legislative intent for some boundaries could not be mapped. Boundaries where that is true are identified in the attribute information. Name Description Data Type Example town_name Full name for the MA town or city identification. String Boston town_id MassGIS Town-ID Code (alphabetical, 1-351) Numeric 34 sum_acres Area covered by the town or city in acres. Double 31304.22 sum_square Area covered by the town or city in square miles. Double 48.91 Use constraints: This data set, like all other cartographic products may contain inherent aberrations in geography or thematical errors. The boundaries included in this data set were developed using accepted GIS methodology. Cartographic products can never truly represent real-world conditions due to several factors. These factors can include, but are not limited to: human error upon digitizing, computational tolerance of the computer, or the distortion of map symbology. Because of these factors MassGIS cannot be held legally responsible for personal or property damages resulting from any type of use of the data set. These boundaries are suitable for map display and planning purposes. They cannot be used as a substitute for the work of a professional land surveyor. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Service Area,System Information,2022,2023","This file contains the 65 cities and towns in Massachusetts for which MBTA bus or rapid transit service is provided. This data is based off of the 2010 census. The legislative intent for some boundaries could not be mapped. Boundaries where that is true are identified in the attribute information.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/Core_Service_Area/FeatureServer","public","CC0-1.0","MassGIS","-73.533318,41.23117,-69.89859,42.888312",""
